indicateur_id,nom_indicateur,nom_origine,theme,definition,unite,source,annee,statut,table_pg,mode_stockage,colonne_valeur,filtre_indicateur,colonne_territoire,libelle_court,secteur
496,Indice de pauvreté multidimensionnelle (MPI),MPI,socio_economic,"Indice de pauvreté multidimensionnelle (MPI). Niveau commune, 2024. Thème : socio_economic.",indice,"HCP — Cartographie de la pauvreté multidimensionnelle (Mai 2025), niveau commune, 2024",2024,validé,socio_economic_pauvrete_communale_indice_global,long,valeur,MPI,territoire_id,Indice de pauvreté multidimensionnelle (MPI),Conditions de vie
497,Taux de pauvreté multidimensionnelle (incidence H),taux_pauvrete_H,socio_economic,"Taux de pauvreté multidimensionnelle (incidence H). Niveau commune, 2024. Thème : socio_economic.",%,"HCP — Cartographie de la pauvreté multidimensionnelle (Mai 2025), niveau commune, 2024",2024,validé,socio_economic_pauvrete_communale_indice_global,long,valeur,taux_pauvrete_H,territoire_id,Taux de pauvreté multidimensionnelle (incidence H),Conditions de vie
498,Intensité de la pauvreté multidimensionnelle (A),intensite_A,socio_economic,"Intensité de la pauvreté multidimensionnelle (A). Niveau commune, 2024. Thème : socio_economic.",%,"HCP — Cartographie de la pauvreté multidimensionnelle (Mai 2025), niveau commune, 2024",2024,validé,socio_economic_pauvrete_communale_indice_global,long,valeur,intensite_A,territoire_id,Intensité de la pauvreté multidimensionnelle (A),Conditions de vie
499,Taux de vulnérabilité à la pauvreté multidimensionnelle,vulnerabilite,socio_economic,"Taux de vulnérabilité à la pauvreté multidimensionnelle. Niveau commune, 2024. Thème : socio_economic.",%,"HCP — Cartographie de la pauvreté multidimensionnelle (Mai 2025), niveau commune, 2024",2024,validé,socio_economic_pauvrete_communale_indice_global,long,valeur,vulnerabilite,territoire_id,Taux de vulnérabilité à la pauvreté multidimensionnelle,Conditions de vie
500,Population sédentaire active occupée (15+),Population sédentaire active occupée (15+),socio_economic,"Population sédentaire active occupée (15+). Population sédentaire active occupée de 15 ans et plus, sexe Ensemble, niveau commune/province/région. Thème : socio_economic.",hab,"HCP — Indicateurs communaux, mode de transport domicile-travail selon RGPH 2024 (juin 2026, TTA)",2024,validé,socio_economic_transport_domicile_travail,long,valeur,Population sédentaire active occupée (15+),territoire_id,Population sédentaire active occupée (15+),Conditions de vie
501,Mode de transport (%) - À pieds,Mode de transport (%) - À pieds,socio_economic,"Mode de transport (%) - À pieds. Population sédentaire active occupée de 15 ans et plus, sexe Ensemble, niveau commune/province/région. Thème : socio_economic.",%,"HCP — Indicateurs communaux, mode de transport domicile-travail selon RGPH 2024 (juin 2026, TTA)",2024,validé,socio_economic_transport_domicile_travail,long,valeur,Mode de transport (%) - À pieds,territoire_id,Mode de transport — À pieds,Conditions de vie
502,Mode de transport (%) - Motocycle/ Bicyclette,Mode de transport (%) - Motocycle/ Bicyclette,socio_economic,"Mode de transport (%) - Motocycle/ Bicyclette. Population sédentaire active occupée de 15 ans et plus, sexe Ensemble, niveau commune/province/région. Thème : socio_economic.",%,"HCP — Indicateurs communaux, mode de transport domicile-travail selon RGPH 2024 (juin 2026, TTA)",2024,validé,socio_economic_transport_domicile_travail,long,valeur,Mode de transport (%) - Motocycle/ Bicyclette,territoire_id,Mode de transport — Motocycle/ Bicyclette,Conditions de vie
503,Mode de transport (%) - Voiture privée,Mode de transport (%) - Voiture privée,socio_economic,"Mode de transport (%) - Voiture privée. Population sédentaire active occupée de 15 ans et plus, sexe Ensemble, niveau commune/province/région. Thème : socio_economic.",%,"HCP — Indicateurs communaux, mode de transport domicile-travail selon RGPH 2024 (juin 2026, TTA)",2024,validé,socio_economic_transport_domicile_travail,long,valeur,Mode de transport (%) - Voiture privée,territoire_id,Mode de transport — Voiture privée,Conditions de vie
504,Mode de transport (%) - Bus,Mode de transport (%) - Bus,socio_economic,"Mode de transport (%) - Bus. Population sédentaire active occupée de 15 ans et plus, sexe Ensemble, niveau commune/province/région. Thème : socio_economic.",%,"HCP — Indicateurs communaux, mode de transport domicile-travail selon RGPH 2024 (juin 2026, TTA)",2024,validé,socio_economic_transport_domicile_travail,long,valeur,Mode de transport (%) - Bus,territoire_id,Mode de transport — Bus,Conditions de vie
505,Mode de transport (%) - Taxi,Mode de transport (%) - Taxi,socio_economic,"Mode de transport (%) - Taxi. Population sédentaire active occupée de 15 ans et plus, sexe Ensemble, niveau commune/province/région. Thème : socio_economic.",%,"HCP — Indicateurs communaux, mode de transport domicile-travail selon RGPH 2024 (juin 2026, TTA)",2024,validé,socio_economic_transport_domicile_travail,long,valeur,Mode de transport (%) - Taxi,territoire_id,Mode de transport — Taxi,Conditions de vie
506,Mode de transport (%) - Transport de l'employeur / Etablissement,Mode de transport (%) - Transport de l'employeur / Etablissement,socio_economic,"Mode de transport (%) - Transport de l'employeur / Etablissement. Population sédentaire active occupée de 15 ans et plus, sexe Ensemble, niveau commune/province/région. Thème : socio_economic.",%,"HCP — Indicateurs communaux, mode de transport domicile-travail selon RGPH 2024 (juin 2026, TTA)",2024,validé,socio_economic_transport_domicile_travail,long,valeur,Mode de transport (%) - Transport de l'employeur / Etablissement,territoire_id,Mode de transport — Transport de l'employeur / Etablissement,Conditions de vie
507,Mode de transport (%) - Train,Mode de transport (%) - Train,socio_economic,"Mode de transport (%) - Train. Population sédentaire active occupée de 15 ans et plus, sexe Ensemble, niveau commune/province/région. Thème : socio_economic.",%,"HCP — Indicateurs communaux, mode de transport domicile-travail selon RGPH 2024 (juin 2026, TTA)",2024,validé,socio_economic_transport_domicile_travail,long,valeur,Mode de transport (%) - Train,territoire_id,Mode de transport — Train,Conditions de vie
508,Mode de transport (%) - Tram,Mode de transport (%) - Tram,socio_economic,"Mode de transport (%) - Tram. Population sédentaire active occupée de 15 ans et plus, sexe Ensemble, niveau commune/province/région. Thème : socio_economic.",%,"HCP — Indicateurs communaux, mode de transport domicile-travail selon RGPH 2024 (juin 2026, TTA)",2024,validé,socio_economic_transport_domicile_travail,long,valeur,Mode de transport (%) - Tram,territoire_id,Mode de transport — Tram,Conditions de vie
509,Mode de transport (%) - Transport informel,Mode de transport (%) - Transport informel,socio_economic,"Mode de transport (%) - Transport informel. Population sédentaire active occupée de 15 ans et plus, sexe Ensemble, niveau commune/province/région. Thème : socio_economic.",%,"HCP — Indicateurs communaux, mode de transport domicile-travail selon RGPH 2024 (juin 2026, TTA)",2024,validé,socio_economic_transport_domicile_travail,long,valeur,Mode de transport (%) - Transport informel,territoire_id,Mode de transport — Transport informel,Conditions de vie
510,Mode de transport (%) - Animaux,Mode de transport (%) - Animaux,socio_economic,"Mode de transport (%) - Animaux. Population sédentaire active occupée de 15 ans et plus, sexe Ensemble, niveau commune/province/région. Thème : socio_economic.",%,"HCP — Indicateurs communaux, mode de transport domicile-travail selon RGPH 2024 (juin 2026, TTA)",2024,validé,socio_economic_transport_domicile_travail,long,valeur,Mode de transport (%) - Animaux,territoire_id,Mode de transport — Animaux,Conditions de vie
511,Mode de transport (%) - Autre,Mode de transport (%) - Autre,socio_economic,"Mode de transport (%) - Autre. Population sédentaire active occupée de 15 ans et plus, sexe Ensemble, niveau commune/province/région. Thème : socio_economic.",%,"HCP — Indicateurs communaux, mode de transport domicile-travail selon RGPH 2024 (juin 2026, TTA)",2024,validé,socio_economic_transport_domicile_travail,long,valeur,Mode de transport (%) - Autre,territoire_id,Mode de transport — Autre,Conditions de vie
512,Mode de transport (%) - Ne se déplace pas,Mode de transport (%) - Ne se déplace pas,socio_economic,"Mode de transport (%) - Ne se déplace pas. Population sédentaire active occupée de 15 ans et plus, sexe Ensemble, niveau commune/province/région. Thème : socio_economic.",%,"HCP — Indicateurs communaux, mode de transport domicile-travail selon RGPH 2024 (juin 2026, TTA)",2024,validé,socio_economic_transport_domicile_travail,long,valeur,Mode de transport (%) - Ne se déplace pas,territoire_id,Mode de transport — Ne se déplace pas,Conditions de vie
513,Établissements primaire public (Annuaire officiel),etab_primaire_public,education,"Nombre d'établissements scolaires — Établissements primaire public (Annuaire officiel). Source officielle, année scolaire 2023-2024. Disponible au niveau région et province uniquement (l'Annuaire ne descend pas à la commune).",nombre,"Annuaire Statistique du Maroc 2024 (HCP), Chapitre XI — Tableau 11-5",2023-2024,actif,education_etablissements_officiel,long,valeur,etab_primaire_public,territoire_id,Établissements primaire public (Annuaire officiel),Éducation
514,Établissements primaire privé (Annuaire officiel),etab_primaire_prive,education,"Nombre d'établissements scolaires — Établissements primaire privé (Annuaire officiel). Source officielle, année scolaire 2023-2024. Disponible au niveau région et province uniquement (l'Annuaire ne descend pas à la commune).",nombre,"Annuaire Statistique du Maroc 2024 (HCP), Chapitre XI — Tableau 11-15",2023-2024,actif,education_etablissements_officiel,long,valeur,etab_primaire_prive,territoire_id,Établissements primaire privé (Annuaire officiel),Éducation
515,Établissements primaire public + privé (Annuaire officiel),etab_primaire_total,education,"Nombre d'établissements scolaires — Établissements primaire public + privé (Annuaire officiel). Source officielle, année scolaire 2023-2024. Disponible au niveau région et province uniquement (l'Annuaire ne descend pas à la commune).",nombre,"Annuaire Statistique du Maroc 2024 (HCP), Chapitre XI — Tableaux 11-5 et 11-15",2023-2024,actif,education_etablissements_officiel,long,valeur,etab_primaire_total,territoire_id,Établissements primaire public + privé (Annuaire officiel),Éducation
516,Satellites (unités scolaires) du primaire public,etab_primaire_satellites,education,"Nombre d'établissements scolaires — Satellites (unités scolaires) du primaire public. Source officielle, année scolaire 2023-2024. Disponible au niveau région et province uniquement (l'Annuaire ne descend pas à la commune). Un satellite est une unité scolaire rattachée à un établissement principal, fréquente en milieu rural.",nombre,"Annuaire Statistique du Maroc 2024 (HCP), Chapitre XI — Tableau 11-5",2023-2024,actif,education_etablissements_officiel,long,valeur,etab_primaire_satellites,territoire_id,Satellites (unités scolaires) du primaire public,Éducation
517,Établissements collégial public (Annuaire officiel),etab_collegial_public,education,"Nombre d'établissements scolaires — Établissements collégial public (Annuaire officiel). Source officielle, année scolaire 2023-2024. Disponible au niveau région et province uniquement (l'Annuaire ne descend pas à la commune).",nombre,"Annuaire Statistique du Maroc 2024 (HCP), Chapitre XI — Tableau 11-17",2023-2024,actif,education_etablissements_officiel,long,valeur,etab_collegial_public,territoire_id,Établissements collégial public (Annuaire officiel),Éducation
518,Établissements collégial privé (Annuaire officiel),etab_collegial_prive,education,"Nombre d'établissements scolaires — Établissements collégial privé (Annuaire officiel). Source officielle, année scolaire 2023-2024. Disponible au niveau région et province uniquement (l'Annuaire ne descend pas à la commune).",nombre,"Annuaire Statistique du Maroc 2024 (HCP), Chapitre XI — Tableau 11-24",2023-2024,actif,education_etablissements_officiel,long,valeur,etab_collegial_prive,territoire_id,Établissements collégial privé (Annuaire officiel),Éducation
519,Établissements collégial public + privé (Annuaire officiel),etab_collegial_total,education,"Nombre d'établissements scolaires — Établissements collégial public + privé (Annuaire officiel). Source officielle, année scolaire 2023-2024. Disponible au niveau région et province uniquement (l'Annuaire ne descend pas à la commune).",nombre,"Annuaire Statistique du Maroc 2024 (HCP), Chapitre XI — Tableaux 11-17 et 11-24",2023-2024,actif,education_etablissements_officiel,long,valeur,etab_collegial_total,territoire_id,Établissements collégial public + privé (Annuaire officiel),Éducation
